idade,salario,tempo_emprego,score_credito,limite_cartao,dividas,possui_carro,possui_casa,estado_civil,numero_dependentes,renda_extra,concede_credito
30,4582.663257559068,10.722472017659804,657,8109.517840023072,6,sim,sim,casado,0,0,0
33,4374.663108535286,2.067907647548868,357,9684.099809752111,5,sim,sim,divorciado,0,0,0
48,6715.797650582686,10.662875361878013,698,12922.642398121683,8,sim,nao,divorciado,2,0,0
47,6107.139062135587,2.104357769748356,820,11913.403492126043,3,sim,sim,casado,2,0,1
39,4485.399998764421,,824,8919.725267241502,3,sim,nao,solteiro,3,0,0
41,7164.224625986281,1.178488024597387,716,14797.77289920658,7,sim,nao,solteiro,4,0,0
55,4741.931769740432,5.044082286633101,692,11278.706436023562,3,sim,sim,casado,1,0,0
32,3296.6756513312134,6.158499493995166,521,7224.362833831219,2,sim,sim,solteiro,0,0,0
46,,4.535929006596336,628,,6,sim,nao,divorciado,2,0,1
37,3042.518327380468,7.1416323322704125,671,6717.421389833931,4,sim,nao,casado,4,0,0
37,4455.179966792625,5.297043348461772,810,7735.590939379358,8,sim,nao,casado,0,0,0
53,7467.448556672386,3.4327558148674724,452,15063.587230048863,4,sim,sim,solteiro,4,0,0
49,3389.8096379389826,3.2995600465929824,779,9164.484811019598,8,nao,sim,solteiro,2,0,0
49,5376.9515220362055,7.432741317847089,882,12577.43260276832,5,sim,sim,casado,3,0,0
55,3686.6213087451733,3.0387739105790974,319,8580.1031729257,5,sim,nao,casado,0,0,1
40,4479.381917457125,7.7462089114548105,892,7337.18618730102,5,nao,sim,casado,0,0,0
48,1979.9175760294956,8.668135378495792,527,5444.114007190274,6,nao,sim,casado,1,0,0
36,4558.923541686925,-0.006141587038389851,645,8605.378432396868,3,sim,nao,divorciado,0,0,0
43,4612.589240390076,8.398779161903104,318,9511.8596962024,3,sim,nao,divorciado,2,0,0
38,,11.181268095334097,743,,8,nao,sim,casado,4,0,0
41,5446.561826510741,5.756011283605785,667,10627.629836485912,6,nao,nao,casado,4,0,0
47,2603.2157500959092,6.797252555884467,446,5176.767274012164,9,nao,nao,casado,3,0,0
30,7168.396488087085,8.111015973107476,803,13986.059650299318,5,sim,nao,divorciado,3,0,1
65,5420.60608044399,4.173553054462933,729,8882.469991316098,0,sim,nao,solteiro,2,0,0
27,5396.787034354973,5.546840670613609,739,9558.438996599563,6,sim,nao,divorciado,4,0,0
25,4981.635293229722,1.0574014111306722,497,10596.787011602306,5,nao,nao,casado,3,0,0
53,3964.4851055555605,5.415905085591353,586,9261.88539717553,3,nao,nao,casado,3,0,0
49,5435.604679497452,6.494335986933624,864,11025.730072430186,7,nao,nao,casado,1,0,0
47,5951.176871857165,6.548489068779408,668,12638.510680613479,6,sim,nao,casado,1,0,0
47,1506.20861730889,8.19627417079274,539,2754.591801408324,7,sim,nao,divorciado,2,0,0
39,3922.4783253078085,2.675593465593413,586,7587.791293026408,8,sim,nao,solteiro,2,0,0
29,4490.106059192822,3.402179729979511,694,8429.275598878778,0,nao,sim,casado,2,0,0
40,5512.341211388556,10.686522037974065,817,9565.521481552945,2,sim,sim,casado,2,0,0
31,7386.6220118542515,4.549014878708871,860,15280.00265909458,1,nao,nao,casado,4,0,0
51,3456.518370806435,5.600101361936984,359,6694.30065272981,2,sim,nao,solteiro,0,0,0
38,4004.076306364316,4.798969874824337,844,9110.98245068327,1,sim,nao,divorciado,2,0,0
30,3974.9317787069,2.534957521084933,602,8525.591114674613,5,nao,nao,solteiro,1,0,0
36,3396.944819790917,9.870587632675418,543,7337.843937759073,8,sim,sim,divorciado,0,0,0
44,4305.627009775475,3.4168957642381828,506,8618.468187293365,1,sim,nao,casado,0,0,0
33,6541.604439975942,1.6181434288792103,674,11771.239890329744,3,nao,nao,solteiro,4,0,0
30,2892.3290092713087,3.647779168091745,582,4717.1106148792205,4,sim,sim,solteiro,3,0,0
42,5855.628790305806,-1.0051180051766,777,11352.445693420143,4,nao,sim,casado,0,0,1
42,1596.1955399633289,3.0461376050504545,321,4175.366091172245,0,sim,sim,solteiro,4,0,1
33,3877.324007115588,2.0956142064430203,858,8458.261672668621,5,nao,sim,casado,4,0,0
34,4341.021399564028,6.852285892781973,648,11241.396662741303,4,sim,sim,casado,4,0,1
42,8349.719345828129,2.9797572813203828,788,15553.836877084665,5,sim,nao,divorciado,2,0,0
22,4450.395390494624,7.663411806736546,557,9794.078761001212,3,sim,nao,divorciado,3,0,1
23,597.5130530981633,9.195451979207963,346,205.2407746130632,5,sim,nao,casado,2,0,1
31,1002.2221862775004,7.343526008862797,326,2970.9827454938477,8,sim,nao,casado,1,0,1
37,5068.059172693362,4.3538351334197705,326,10348.37028519095,0,nao,nao,solteiro,3,0,0
43,6227.541711579817,5.423343490116779,696,10906.693278218892,5,nao,sim,casado,2,0,0
57,5750.911715254506,0.42504517956782095,444,11393.411783089881,0,nao,sim,casado,3,0,0
50,5335.140211601981,4.598661882436281,886,12068.793649823727,6,sim,sim,solteiro,1,0,0
38,7324.519195011334,2.4186845957995007,821,14666.290462613191,3,sim,nao,casado,2,0,1
39,3920.817558525737,7.082979143447897,420,8225.679400487485,5,sim,nao,casado,3,0,1
27,6789.821112053651,12.718257167733421,761,14356.844972127397,6,nao,sim,divorciado,1,0,1
39,1735.9702299471655,6.499464907921428,681,3007.6293073494476,4,sim,nao,casado,4,0,0
36,3190.1043341238674,-0.9734204468639991,717,7940.294493735272,8,sim,nao,casado,3,0,0
43,1385.9172101363674,3.916309421256881,626,3127.3502579978854,7,sim,nao,solteiro,1,0,0
30,4450.309398660415,5.367472776123364,690,10159.656485026102,2,sim,nao,divorciado,4,0,0
46,4907.477565467315,5.262072275780791,596,10185.079063276557,0,nao,sim,divorciado,1,0,0
58,5228.20298445304,2.8075606231737407,383,10537.123421026745,9,sim,sim,casado,0,0,0
38,5123.76670577427,5.735875227910806,445,9609.783243688213,7,nao,nao,divorciado,1,0,0
44,3144.8933383765443,1.2724974892418381,470,7097.207318078677,3,sim,nao,divorciado,2,0,0
48,4619.518311173569,2.1652738319447993,633,8836.516324101025,6,nao,nao,divorciado,2,0,0
35,2005.106662788503,6.937392924811134,723,3611.1928606343913,3,sim,sim,solteiro,2,0,0
42,,1.9530103073605223,608,,6,sim,nao,solteiro,2,0,0
40,4392.747854203998,6.614634816476771,825,7883.3679387655075,0,sim,nao,divorciado,0,0,0
41,4022.2277619126176,0.8916086760318258,868,7332.544696254407,0,sim,sim,divorciado,0,0,0
30,8177.8806568881655,10.294477651375209,646,16278.859484017958,1,sim,sim,casado,0,0,0
40,2515.5069329015414,2.677190232787836,601,5616.955811117748,4,sim,nao,divorciado,4,0,1
45,2748.8257719360618,4.329000284589668,646,4910.878181043729,9,sim,sim,solteiro,3,0,0
57,2807.55935026287,5.991839783271217,707,5030.269904479985,5,sim,sim,casado,2,0,0
51,4864.257236601036,3.303950142496717,432,11140.645390344807,1,sim,sim,solteiro,3,0,1
65,5863.263259275194,5.430217883213913,405,12639.351136352172,0,sim,nao,solteiro,2,0,0
30,,6.726070173560377,470,,8,nao,nao,solteiro,2,0,0
50,10143.990634989937,7.881839697510456,549,19796.32861574662,6,nao,sim,solteiro,2,0,0
42,501.1350915984722,,843,-93.12301846067976,7,sim,nao,solteiro,0,0,0
66,6217.471178248834,4.484568608591978,561,12857.65457658589,5,sim,nao,casado,4,0,0
30,3885.7388548555373,4.560104677869193,793,9264.702299034596,8,sim,sim,solteiro,2,0,1
29,3827.1697022224535,12.047325674075097,543,7187.893706133622,7,sim,nao,divorciado,2,0,0
32,3760.4557434922444,7.849667204747876,750,7646.347664056465,3,nao,nao,casado,2,0,0
14,3182.460658384053,2.234529031039359,589,6766.54121497296,4,sim,nao,divorciado,1,0,0
33,8369.049669206903,5.299964491296655,562,16073.954913676424,1,sim,nao,casado,2,0,0
30,6684.5946540278055,3.994570583665422,613,12269.658718279221,0,sim,nao,divorciado,0,0,0
41,5046.39195711475,4.593997298230671,384,8837.99064384465,5,nao,sim,solteiro,0,0,0
44,7702.031504974,1.3115145268757362,714,16622.116348030795,2,sim,sim,divorciado,3,0,1
62,1974.9420694022488,3.7642302968421406,628,3650.5207990156673,3,nao,nao,solteiro,0,0,0
51,2338.5897373381476,10.43466731958174,344,5800.347477223082,0,nao,nao,casado,3,0,0
33,644.0645356106243,6.737228902626509,632,1468.2511185220992,5,sim,nao,solteiro,4,0,0
29,3601.1709197534246,-2.4734842244543804,764,9126.162898880812,7,sim,sim,divorciado,1,0,0
45,5323.397053409506,8.650170477493841,499,9353.487038986023,9,sim,sim,solteiro,0,0,0
24,5205.717155864668,8.268888568727483,500,11407.931015764516,3,sim,nao,solteiro,2,0,0
61,5298.683822119761,3.9221440870807505,628,10279.979517494903,9,sim,sim,casado,4,0,0
54,2177.8863378678366,7.1517906313496455,539,2844.1431883446576,7,sim,sim,solteiro,2,0,0
34,6606.309485228044,2.421802367548398,882,12665.227300040644,9,sim,nao,casado,3,0,1
19,5479.255036477996,3.589232851200928,658,8225.286760559093,2,sim,nao,divorciado,3,0,0
56,6466.108562931997,9.49563908200956,659,11143.98508571699,6,nao,nao,casado,1,0,0
38,1214.4756448198964,4.184809880390874,677,3088.5875249881633,2,nao,sim,divorciado,4,0,0
54,5622.9817175955795,-0.6091949858649732,684,11171.119078870659,5,sim,sim,divorciado,3,0,0
20,2624.469520164946,4.8100903316559895,764,5819.18998901794,3,sim,nao,solteiro,2,0,0
32,4205.3534948972765,4.764234821256929,521,8749.705800036676,5,sim,nao,casado,0,0,0
40,6068.7297972727665,8.595105708120379,664,12112.241511361019,6,nao,nao,divorciado,0,0,0
40,5182.187212511826,5.04300926652728,371,11324.81089210118,7,nao,nao,solteiro,4,0,0
34,3296.9200404413623,3.735253065679122,539,5189.608355828158,5,sim,nao,solteiro,4,0,1
47,5012.546312368837,8.135168435693618,803,10989.73764652681,3,sim,sim,divorciado,3,0,1
27,1936.929369512714,5.362370697503331,713,3678.476638319798,8,sim,sim,solteiro,0,0,0
38,7300.534791796592,2.749931955302849,426,14661.189168488114,6,sim,sim,casado,1,0,0
41,4589.431961007497,8.464992681624853,786,10599.217839047858,8,sim,nao,divorciado,1,0,1
46,7237.099888510652,5.580985293550397,896,13051.29438312062,2,sim,sim,divorciado,1,0,0
48,3946.936625807914,5.0087779000383135,826,8487.712720897189,4,nao,sim,solteiro,1,0,0
26,3952.8480231868343,5.533725174234963,547,6862.902590579495,0,sim,nao,divorciado,3,0,1
21,3471.626426724307,1.787994885750209,781,8359.63752044731,7,nao,sim,divorciado,2,0,0
55,6752.3478633861505,3.4170386714649883,611,15330.79613912987,0,sim,sim,divorciado,1,0,0
43,3581.1376853430484,5.01074780549835,743,7862.800770224298,0,sim,nao,casado,3,0,0
31,6289.190864830352,4.4160089149259605,582,13578.87477958428,6,nao,nao,casado,1,0,0
58,4235.095204661419,8.817285148449786,301,6389.043754593012,7,nao,nao,casado,1,0,0
41,1048.0734002167605,5.65221755818101,373,1446.9611989988334,2,nao,nao,casado,2,0,0
54,3859.3718644270675,7.564711767909207,363,7719.992857514322,1,nao,sim,solteiro,1,0,0
40,2641.7835712743035,5.028186063727548,646,5624.828979762656,6,nao,nao,divorciado,3,0,0
64,5067.805447364675,8.16886545123837,623,9670.555384529407,9,sim,nao,casado,3,0,0
61,2619.1845286510197,6.192583269719462,538,4764.969772372172,4,nao,sim,solteiro,0,0,0
37,6851.950201429234,5.04026145616538,696,12944.107667050419,0,nao,nao,casado,4,0,0
51,4817.848279293946,4.9601507331229415,636,9670.395084980506,1,sim,sim,solteiro,1,0,0
47,4644.808010482522,2.13668412112711,640,8390.494225922372,2,sim,sim,casado,1,0,0
56,6311.784275575165,6.520747160408932,578,10679.550755843185,5,nao,nao,casado,3,0,0
28,6927.813868151725,4.879385796390864,652,11038.130078590792,0,nao,sim,divorciado,1,0,0
48,4959.802496460697,3.494024119456386,762,10426.131005603125,7,sim,sim,casado,3,0,0
52,3457.599400901419,8.319385312436214,761,7016.810175398471,1,nao,sim,casado,0,0,0
18,1452.0607677757412,1.2493519223155962,592,2891.412573852916,4,nao,sim,solteiro,1,0,0
25,3627.90048592964,3.7325123137026983,706,8226.09027074088,7,sim,nao,divorciado,0,0,1
15,3765.575506704077,8.0831562463386,461,5956.618822508213,4,nao,nao,divorciado,0,0,0
36,5214.114905984594,5.94656882276076,802,10288.793594424858,7,sim,nao,solteiro,4,1,1
48,4309.706237723945,4.856423217041728,747,10045.390466940531,5,sim,nao,casado,3,0,0
58,6375.865944102856,5.75301062945044,754,12363.47539177527,6,sim,nao,solteiro,0,0,0
40,3774.033457458621,5.538242513146524,564,7340.045463534203,7,nao,sim,casado,3,0,0
59,4885.917666294116,0.4500123611422362,431,10750.954422413975,2,sim,sim,casado,4,0,0
23,7367.974886393778,3.9522143439561157,419,14483.07221335898,4,nao,sim,divorciado,3,0,0
19,5683.650427909933,9.849564963541248,518,9556.63549292545,9,sim,nao,casado,4,0,0
39,4879.924916622871,3.022027595668497,716,9614.057097450075,6,nao,nao,divorciado,1,0,1
44,3796.111116129646,4.045096957686998,804,6923.4609007622275,8,nao,nao,divorciado,4,0,0
39,3733.537206570046,3.3751377100724373,599,6229.639868960327,5,nao,nao,solteiro,4,0,1
15,3298.7734940961045,4.738954330045588,408,7955.399534674327,9,nao,nao,casado,4,0,0
38,3917.9862684342015,3.250631506027106,537,8043.086092515543,0,nao,sim,solteiro,2,0,1
24,6511.331677488629,6.46022450647418,592,13993.774814690167,7,sim,nao,solteiro,0,0,1
48,4556.223457415463,5.5919402368707996,878,7563.800714288767,5,sim,nao,solteiro,3,0,0
44,2300.4538612375377,7.320642845321054,486,4277.023377972002,0,sim,nao,solteiro,3,0,0
28,8536.338586119567,1.8471765014331183,335,17985.116519054933,3,nao,sim,divorciado,2,0,0
33,5639.930382290326,3.9789785513512905,860,11752.734727278761,5,sim,nao,divorciado,1,0,0
27,2186.1131989736614,4.322832105163595,555,5614.7580556054445,9,sim,nao,divorciado,0,0,0
39,4116.3021455183525,6.366940730265784,734,7777.17616819446,0,nao,sim,divorciado,0,0,0
51,,2.620336408378897,307,,9,nao,nao,casado,0,0,0
28,8409.184186594754,7.746961412775033,477,17013.855330013994,4,nao,sim,divorciado,0,0,0
46,,8.559246771552827,541,,2,sim,sim,casado,2,0,0
33,6952.0814387118935,2.0333829570932487,340,14005.970006199634,6,sim,nao,solteiro,3,0,0
30,7798.972853944686,3.5273813153193028,656,15171.832307574256,7,sim,sim,casado,1,0,0
38,3742.6913898508597,3.4042054751237227,412,8274.261590342352,2,sim,nao,divorciado,1,0,0
27,4444.972762279533,12.897158614032495,465,9547.255519127826,9,sim,nao,divorciado,1,0,0
33,2927.3815052524596,3.71029968437634,803,6095.883945960876,2,sim,nao,divorciado,2,0,0
25,4593.07771783939,,377,8477.214274929154,2,sim,nao,solteiro,2,0,0
63,4926.820051314137,1.2001040146801714,495,9573.913762528893,5,sim,sim,solteiro,4,0,0
40,6319.299996164741,2.0310471015069096,701,11100.500217779023,5,sim,nao,divorciado,2,0,0
31,7180.366942040893,2.940186404455398,363,13893.802514708554,2,sim,nao,solteiro,0,0,0
42,3503.8078707567056,2.462932065660433,724,7033.750188893497,5,nao,nao,casado,3,0,0
38,1065.349871548011,4.196303797524504,341,3086.5503249065177,8,nao,nao,casado,1,1,0
37,4957.510441447515,2.8736653918355053,672,9270.82933092976,7,nao,nao,casado,2,0,0
47,5587.075059937281,2.5419752217962794,605,10713.183983652707,6,sim,nao,casado,3,0,0
49,5498.835375370083,8.475415989419982,508,11926.031907920666,6,nao,nao,divorciado,0,0,0
33,4346.653504981912,8.671380867539495,766,9933.96717908679,7,nao,nao,divorciado,2,0,0
33,5249.504199327869,7.847889495125948,603,10280.980788731218,6,sim,nao,casado,2,0,0
36,,6.5719968667529844,884,,2,sim,sim,casado,3,0,0
12,5763.468337925018,5.278229197338657,691,10689.595358564575,7,sim,nao,divorciado,0,0,0
21,4253.263149993831,3.508907928002274,452,8686.064353334188,7,nao,nao,solteiro,2,0,0
56,3999.6043658080084,2.140527485734724,661,7965.048968654095,0,sim,nao,casado,3,0,0
59,4660.295284644539,6.088987110298062,563,8249.11733976872,9,nao,sim,solteiro,0,0,0
37,8273.47992366128,1.4791088223596063,515,16856.84255472444,4,sim,nao,divorciado,2,0,0
46,4633.398580947605,2.01823721247382,842,8807.373424619636,4,nao,nao,casado,2,0,0
43,4960.411310958584,8.458739768614429,823,11662.513394098332,0,nao,sim,casado,1,0,1
76,4035.372858127394,10.70194712516626,493,7462.902376078951,5,nao,nao,solteiro,4,0,0
53,7197.966714883929,6.179885414499442,326,12709.124343878215,5,sim,nao,solteiro,0,0,0
38,8919.67450948935,8.319371456883932,345,17906.16659747076,3,sim,nao,solteiro,3,0,1
28,5901.226098862777,4.26245504766805,357,12511.928262102778,5,nao,sim,solteiro,1,0,0
20,5165.545807570851,0.986977441736947,312,10049.619067937818,5,nao,nao,casado,2,0,1
42,5073.56566634847,6.836514855855752,348,10591.940648258897,0,sim,sim,divorciado,3,0,1
30,231.38642242850892,6.7078679698101915,393,1247.0904592149311,4,nao,nao,solteiro,1,0,0
22,6490.301728569635,5.215005661640732,883,12635.059885443792,1,sim,sim,solteiro,1,0,0
32,5268.332831991687,4.2728736256846656,750,13138.895171265227,6,sim,nao,divorciado,4,0,1
27,5856.68410132145,7.886631735743293,678,11464.051160005765,8,sim,sim,casado,1,0,0
60,3577.0756118325903,2.0428008997175766,309,9039.158156809839,8,nao,nao,divorciado,0,0,0
50,4231.086242045817,2.6786582633280265,815,9423.998199923411,8,sim,nao,divorciado,4,0,1
39,4177.950126993654,1.975680479718716,523,10032.349458518358,6,nao,nao,solteiro,4,0,0
57,,5.254918887907482,680,,6,sim,sim,divorciado,2,0,0
40,4242.480326793813,1.7363209636722252,840,8939.430651144869,0,nao,sim,divorciado,2,0,0
29,9165.320644219595,2.9472734584542692,601,17569.57880792471,5,nao,nao,casado,0,0,0
58,5861.724838030075,2.8827333133184063,502,11296.809981706123,4,sim,sim,solteiro,3,0,1
46,2448.6346800085366,4.218175002998126,888,3963.14694985627,7,sim,sim,solteiro,0,0,0
27,4742.9074134960865,0.5378766607880694,870,9857.611530366841,7,sim,nao,solteiro,4,0,1
37,,5.261614976111801,495,,3,nao,nao,casado,2,0,0
29,611.2350603599516,8.741910951994033,621,1442.7158802966464,0,sim,sim,casado,0,0,0
23,8198.94188022758,5.406474116950286,717,17050.816240600634,5,sim,nao,casado,2,0,0
51,6406.285084440008,9.623963434403962,641,14048.708114881621,9,sim,nao,casado,0,0,0
62,,9.001994557630775,688,,0,sim,sim,solteiro,0,0,0
23,5330.807320599409,7.333205141743564,308,11389.086023068241,4,sim,nao,solteiro,1,0,0
46,2235.9648626151247,5.224057527910657,831,5774.375981135725,4,nao,sim,divorciado,0,0,0
32,4032.7657208891264,5.067501164736319,448,8993.861237032173,2,sim,sim,casado,2,0,1
34,6683.561549568025,7.2913993170897795,682,14874.271546191052,4,sim,sim,divorciado,0,0,0
32,2897.5599404349946,3.824988171487903,828,7095.707005114098,5,nao,sim,casado,3,0,0
29,-63.538632501627035,-0.6475622544023913,311,-1024.5083907712506,4,sim,nao,divorciado,1,0,1
40,4545.787984438148,6.47601216230888,775,8720.425114642432,0,sim,sim,solteiro,0,0,1
30,4716.484891944923,1.6067941101950862,893,9951.61681044158,6,nao,nao,solteiro,3,0,1
43,5271.126832829418,2.113576315428846,878,10654.490777682537,2,sim,nao,casado,2,0,0
39,6457.037287029072,5.000671843987364,352,10727.97826653701,6,sim,nao,solteiro,3,0,0
37,6275.211624462418,4.714625367339591,735,10164.977161631647,4,sim,nao,casado,1,0,0
29,5517.539610487844,0.763773181053109,505,9035.823434662867,2,sim,nao,divorciado,2,0,0
33,7391.062776173419,5.4964746923994205,353,15746.24256131196,5,sim,sim,casado,0,0,0
49,1962.0604383733707,7.898418982583145,879,4305.420056590678,0,nao,nao,divorciado,0,0,0
46,6009.1636289547805,1.6149752892026514,789,11750.288283586187,5,sim,nao,divorciado,3,0,0
28,6253.076726673885,8.817449992546278,643,11924.245435964696,3,nao,sim,casado,0,0,1
41,2520.875427839521,0.31948752461016827,468,5866.877442525491,3,sim,nao,solteiro,2,0,0
49,1994.2587826352215,11.35197243311286,460,4655.547350932771,4,nao,nao,divorciado,2,0,0
19,3508.1157470487974,3.76621870854955,826,5484.280213474438,8,nao,sim,solteiro,0,0,1
46,3676.917114969416,5.436850990480674,826,6410.482426099773,0,nao,nao,divorciado,3,0,0
32,6506.838927004861,-0.6761007174570102,586,12649.7473844705,2,sim,sim,divorciado,0,0,0
46,3770.92243261781,4.813591800592074,711,7028.128129916697,3,sim,sim,divorciado,4,0,0
30,3287.302963437592,5.685446533154575,821,6272.979399586232,1,sim,nao,divorciado,0,0,0
18,3776.732526610882,4.7415136877015165,868,6939.55692270663,8,nao,nao,casado,1,0,0
20,,3.310756768842879,498,,6,nao,sim,divorciado,0,0,0
40,5026.086748753904,2.1603064444165554,460,10432.522781254926,0,sim,nao,solteiro,4,0,1
43,4641.497949286177,8.391579858611934,688,9602.050675537817,8,nao,nao,solteiro,1,0,0
